CaseID,ResponseType,Overlap,GapFill,AnchorPreservation,SelectedStepCount,SourceStepCount,MeanPairwiseJaccardDistance
Variant_H24_BackLoaded_Increasing,Simplify,0.4,0.6,1,10,24,0.699973
Variant_H24_BackLoaded_Increasing,Intensify,0.162162,0.837838,0.666667,37,24,0.501422
Variant_H24_BackLoaded_Increasing,Contrast,0.08,0.92,0.666667,25,24,0.459479
Variant_H24_BackLoaded_Increasing,Fill,0.04878,0.95122,0.666667,41,24,0.571302
Variant_H24_Clustered_AccentedEnding,Mirror,0.6,0.4,1,25,24,0.623444
Variant_H24_Clustered_AccentedEnding,Complement,0.105263,0.894737,0,19,24,0.602632
Variant_H24_Clustered_AccentedEnding,Simplify,0.571429,0.428571,1,7,24,0.770479
Variant_H24_Clustered_AccentedEnding,Intensify,0.4,0.6,1,35,24,0.533371
Variant_H24_Clustered_AccentedEnding,Contrast,0.095238,0.904762,1,21,24,0.593242
Variant_H24_Clustered_AccentedEnding,Fill,0.30303,0.69697,1,33,24,0.50316
Variant_H24_Clustered_Flat,Mirror,0.72,0.28,1,25,24,0.68239
Variant_H24_Clustered_Flat,Complement,0.125,0.875,0,16,24,0.677001
Variant_H24_Clustered_Flat,Simplify,0.666667,0.333333,1,6,24,0.79196
Variant_H24_Clustered_Flat,Intensify,0.46875,0.53125,1,32,24,0.575787
Variant_H24_Clustered_Flat,Contrast,0.105263,0.894737,1,19,24,0.66929
Variant_H24_Clustered_Flat,Fill,0.333333,0.666667,1,30,24,0.531165
Variant_H24_Clustered_Increasing,Mirror,0.6,0.4,0,25,24,0.582832
Variant_H24_Clustered_Increasing,Complement,0.111111,0.888889,0,18,24,0.58312
Variant_H24_Clustered_Increasing,Simplify,0.428571,0.571429,0,7,24,0.733257
Variant_H24_Clustered_Increasing,Intensify,0.454546,0.545455,0,33,24,0.542734
Variant_H24_Clustered_Increasing,Contrast,0.105263,0.894737,0,19,24,0.581515
Variant_H24_Clustered_Increasing,Fill,0.322581,0.677419,0,31,24,0.504381
Variant_H24_Even_AccentedEnding,Mirror,0.64,0.36,1,25,24,0.65004
Variant_H24_Even_AccentedEnding,Complement,0.105263,0.894737,0.5,19,24,0.522311
Variant_H24_Even_AccentedEnding,Simplify,0.5,0.5,1,10,24,0.7151
Variant_H24_Even_AccentedEnding,Intensify,0.324324,0.675676,1,37,24,0.516973
Variant_H24_Even_AccentedEnding,Contrast,0.08,0.92,0.5,25,24,0.50169
Variant_H24_Even_AccentedEnding,Fill,0.073171,0.926829,0.5,41,24,0.59783
Variant_H24_Even_Flat,Mirror,0.48,0.52,1,25,24,0.589106
Variant_H24_Even_Flat,Complement,0.105263,0.894737,1,19,24,0.485793
Variant_H24_Even_Flat,Simplify,0.4,0.6,1,10,24,0.694709
Variant_H24_Even_Flat,Intensify,0.210526,0.789474,1,38,24,0.506766
Variant_H24_Even_Flat,Contrast,0.08,0.92,1,25,24,0.449496
Variant_H24_Even_Flat,Fill,0.04878,0.95122,1,41,24,0.573333
Variant_H24_Even_Increasing,Mirror,0.56,0.44,1,25,24,0.598853
Variant_H24_Even_Increasing,Complement,0.105263,0.894737,0.5,19,24,0.505107
Variant_H24_Even_Increasing,Simplify,0.5,0.5,1,10,24,0.720491
Variant_H24_Even_Increasing,Intensify,0.324324,0.675676,1,37,24,0.518457
Variant_H24_Even_Increasing,Contrast,0.08,0.92,0.5,25,24,0.48783
Variant_H24_Even_Increasing,Fill,0.04878,0.95122,0.5,41,24,0.615602
Variant_H24_FrontLoaded_AccentedEnding,Mirror,0.4,0.6,1,25,24,0.554675
Variant_H24_FrontLoaded_AccentedEnding,Complement,0.105263,0.894737,0.666667,19,24,0.506091
Variant_H24_FrontLoaded_AccentedEnding,Simplify,0.4,0.6,1,10,24,0.693287
Variant_H24_FrontLoaded_AccentedEnding,Intensify,0.243243,0.756757,1,37,24,0.478159
Variant_H24_FrontLoaded_AccentedEnding,Contrast,0.08,0.92,0.666667,25,24,0.451075
Variant_H24_FrontLoaded_AccentedEnding,Fill,0.04878,0.95122,0.666667,41,24,0.566769
Variant_H24_FrontLoaded_Flat,Mirror,0.36,0.64,1,25,24,0.535461
Variant_H24_FrontLoaded_Flat,Complement,0.105263,0.894737,1,19,24,0.52133
Variant_H24_FrontLoaded_Flat,Simplify,0.4,0.6,1,10,24,0.689062
Variant_H24_FrontLoaded_Flat,Intensify,0.210526,0.789474,1,38,24,0.479306
Variant_H24_FrontLoaded_Flat,Contrast,0.08,0.92,1,25,24,0.448785
Variant_H24_FrontLoaded_Flat,Fill,0.073171,0.926829,1,41,24,0.532491
Variant_H24_FrontLoaded_Increasing,Mirror,0.36,0.64,1,25,24,0.531783
Variant_H24_FrontLoaded_Increasing,Complement,0.105263,0.894737,0.666667,19,24,0.504817
Variant_H24_FrontLoaded_Increasing,Simplify,0.3,0.7,0.666667,10,24,0.67383
Variant_H24_FrontLoaded_Increasing,Intensify,0.216216,0.783784,1,37,24,0.469792
Variant_H24_FrontLoaded_Increasing,Contrast,0.04,0.96,0.333333,25,24,0.454698
Variant_H24_FrontLoaded_Increasing,Fill,0.04878,0.95122,0.666667,41,24,0.555509
Variant_H28_AnchorLed_AccentedEnding,Mirror,0.689655,0.310345,1,29,28,0.645843
Variant_H28_AnchorLed_AccentedEnding,Complement,0.166667,0.833333,1,18,28,0.649897
Variant_H28_AnchorLed_AccentedEnding,Simplify,1,0,1,6,28,0.834284
Variant_H28_AnchorLed_AccentedEnding,Intensify,0.472222,0.527778,1,36,28,0.545446
Variant_H28_AnchorLed_AccentedEnding,Contrast,0.133333,0.866667,1,15,28,0.672721
Variant_H28_AnchorLed_AccentedEnding,Fill,0.37931,0.62069,1,29,28,0.512635
Variant_H28_AnchorLed_Flat,Mirror,0.689655,0.310345,1,29,28,0.613747
Variant_H28_AnchorLed_Flat,Complement,0.176471,0.823529,1,17,28,0.658937
Variant_H28_AnchorLed_Flat,Simplify,1,0,1,6,28,0.824652
Variant_H28_AnchorLed_Flat,Intensify,0.514286,0.485714,1,35,28,0.551459
Variant_H28_AnchorLed_Flat,Contrast,0.153846,0.846154,1,13,28,0.689458
Variant_H28_AnchorLed_Flat,Fill,0.423077,0.576923,1,26,28,0.514005
Variant_H28_AnchorLed_Increasing,Mirror,0.62069,0.37931,1,29,28,0.550484
Variant_H28_AnchorLed_Increasing,Complement,0.157895,0.842105,0.666667,19,28,0.602087
Variant_H28_AnchorLed_Increasing,Simplify,0.714286,0.285714,1,7,28,0.774189
Variant_H28_AnchorLed_Increasing,Intensify,0.542857,0.457143,1,35,28,0.538663
Variant_H28_AnchorLed_Increasing,Contrast,0.142857,0.857143,0.666667,14,28,0.644475
Variant_H28_AnchorLed_Increasing,Fill,0.407407,0.592593,0.666667,27,28,0.510349
Variant_H28_BackLoaded_AccentedEnding,Mirror,0.655172,0.344828,1,29,28,0.635888
Variant_H28_BackLoaded_AccentedEnding,Complement,0.130435,0.869565,0.2,23,28,0.562595
Variant_H28_BackLoaded_AccentedEnding,Simplify,0.642857,0.357143,1,14,28,0.706666
Variant_H28_BackLoaded_AccentedEnding,Intensify,0.317073,0.682927,0.8,41,28,0.559087
Variant_H28_BackLoaded_AccentedEnding,Contrast,0.068966,0.931035,0.2,29,28,0.64531
Variant_H28_BackLoaded_AccentedEnding,Fill,0.111111,0.888889,0.6,45,28,0.626296
Variant_H28_BackLoaded_Flat,Mirror,0.62069,0.37931,1,29,28,0.626972
Variant_H28_BackLoaded_Flat,Complement,0.130435,0.869565,0.5,23,28,0.545945
Variant_H28_BackLoaded_Flat,Simplify,0.642857,0.357143,1,14,28,0.708105
Variant_H28_BackLoaded_Flat,Intensify,0.285714,0.714286,1,42,28,0.555048
Variant_H28_BackLoaded_Flat,Contrast,0.068966,0.931035,0.5,29,28,0.601863
Variant_H28_BackLoaded_Flat,Fill,0.085106,0.914894,1,47,28,0.618598
Variant_H28_BackLoaded_Increasing,Mirror,0.62069,0.37931,1,29,28,0.63706
Variant_H28_BackLoaded_Increasing,Complement,0.130435,0.869565,0.666667,23,28,0.531159
Variant_H28_BackLoaded_Increasing,Simplify,0.583333,0.416667,0.666667,12,28,0.720769
Variant_H28_BackLoaded_Increasing,Intensify,0.292683,0.707317,0.666667,41,28,0.55136
Variant_H28_BackLoaded_Increasing,Contrast,0.068966,0.931035,0.333333,29,28,0.577807
Variant_H28_BackLoaded_Increasing,Fill,0.088889,0.911111,0.666667,45,28,0.612205
Variant_H28_Clustered_AccentedEnding,Mirror,0.655172,0.344828,1,29,28,0.638958
Variant_H28_Clustered_AccentedEnding,Complement,0.130435,0.869565,0,23,28,0.616064
Variant_H28_Clustered_AccentedEnding,Simplify,0.625,0.375,1,8,28,0.77666
Variant_H28_Clustered_AccentedEnding,Intensify,0.358974,0.641026,1,39,28,0.516235
Variant_H28_Clustered_AccentedEnding,Contrast,0.083333,0.916667,1,24,28,0.60164
Variant_H28_Clustered_AccentedEnding,Fill,0.289474,0.710526,1,38,28,0.484574
Variant_H28_Clustered_Flat,Mirror,0.689655,0.310345,0,29,28,0.651688
Variant_H28_Clustered_Flat,Complement,0.130435,0.869565,0,23,28,0.632269
Variant_H28_Clustered_Flat,Simplify,0.75,0.25,0,8,28,0.794664
Variant_H28_Clustered_Flat,Intensify,0.410256,0.589744,0,39,28,0.531721
Variant_H28_Clustered_Flat,Contrast,0.083333,0.916667,0,24,28,0.629898
Variant_H28_Clustered_Flat,Fill,0.289474,0.710526,0,38,28,0.498912
Variant_H28_Clustered_Increasing,Mirror,0.551724,0.448276,0,29,28,0.584799
Variant_H28_Clustered_Increasing,Complement,0.086957,0.913044,0,23,28,0.555604
Variant_H28_Clustered_Increasing,Simplify,0.25,0.75,0,8,28,0.725465
Variant_H28_Clustered_Increasing,Intensify,0.384615,0.615385,0,39,28,0.51129
Variant_H28_Clustered_Increasing,Contrast,0.083333,0.916667,0,24,28,0.541297
Variant_H28_Clustered_Increasing,Fill,0.289474,0.710526,0,38,28,0.48624
Variant_H28_Even_AccentedEnding,Mirror,0.62069,0.37931,1,29,28,0.629472
Variant_H28_Even_AccentedEnding,Complement,0.130435,0.869565,0.5,23,28,0.491158
Variant_H28_Even_AccentedEnding,Simplify,0.5,0.5,1,14,28,0.662307
Variant_H28_Even_AccentedEnding,Intensify,0.268293,0.731707,1,41,28,0.521743
Variant_H28_Even_AccentedEnding,Contrast,0.068966,0.931035,0.5,29,28,0.523373
Variant_H28_Even_AccentedEnding,Fill,0.088889,0.911111,0.75,45,28,0.584449
Variant_H28_Even_Flat,Mirror,0.517241,0.482759,1,29,28,0.563792
Variant_H28_Even_Flat,Complement,0.130435,0.869565,1,23,28,0.464179
Variant_H28_Even_Flat,Simplify,0.428571,0.571429,1,14,28,0.64756
Variant_H28_Even_Flat,Intensify,0.285714,0.714286,1,42,28,0.527477
Variant_H28_Even_Flat,Contrast,0.068966,0.931035,0.5,29,28,0.497299
Variant_H28_Even_Flat,Fill,0.06383,0.93617,1,47,28,0.585293
Variant_H28_Even_Increasing,Mirror,0.517241,0.482759,1,29,28,0.567476
Variant_H28_Even_Increasing,Complement,0.130435,0.869565,0.75,23,28,0.45772
Variant_H28_Even_Increasing,Simplify,0.4,0.6,1,15,28,0.614407
Variant_H28_Even_Increasing,Intensify,0.243902,0.756098,1,41,28,0.497421
Variant_H28_Even_Increasing,Contrast,0.068966,0.931035,0.5,29,28,0.470476
Variant_H28_Even_Increasing,Fill,0.066667,0.933333,0.75,45,28,0.557485
Variant_H28_FrontLoaded_AccentedEnding,Mirror,0.551724,0.448276,1,29,28,0.574032
Variant_H28_FrontLoaded_AccentedEnding,Complement,0.130435,0.869565,0.666667,23,28,0.507408
Variant_H28_FrontLoaded_AccentedEnding,Simplify,0.571429,0.428571,0.666667,14,28,0.684339
Variant_H28_FrontLoaded_AccentedEnding,Intensify,0.292683,0.707317,1,41,28,0.50996
Variant_H28_FrontLoaded_AccentedEnding,Contrast,0.068966,0.931035,0.333333,29,28,0.571763
Variant_H28_FrontLoaded_AccentedEnding,Fill,0.088889,0.911111,0.666667,45,28,0.582544
Variant_H28_FrontLoaded_Flat,Mirror,0.551724,0.448276,1,29,28,0.578379
Variant_H28_FrontLoaded_Flat,Complement,0.130435,0.869565,0.5,23,28,0.506166
Variant_H28_FrontLoaded_Flat,Simplify,0.571429,0.428571,1,14,28,0.680948
Variant_H28_FrontLoaded_Flat,Intensify,0.285714,0.714286,1,42,28,0.515134
Variant_H28_FrontLoaded_Flat,Contrast,0.068966,0.931035,0,29,28,0.538308
Variant_H28_FrontLoaded_Flat,Fill,0.111111,0.888889,1,45,28,0.568621
Variant_H28_FrontLoaded_Increasing,Mirror,0.689655,0.310345,1,29,28,0.645625
Variant_H28_FrontLoaded_Increasing,Complement,0.130435,0.869565,0.5,23,28,0.579049
Variant_H28_FrontLoaded_Increasing,Simplify,0.642857,0.357143,1,14,28,0.700278
Variant_H28_FrontLoaded_Increasing,Intensify,0.365854,0.634146,1,41,28,0.536828
Variant_H28_FrontLoaded_Increasing,Contrast,0.068966,0.931035,0.333333,29,28,0.626706
Variant_H28_FrontLoaded_Increasing,Fill,0.111111,0.888889,0.666667,45,28,0.607152
Variant_H32_AnchorLed_AccentedEnding,Mirror,0.606061,0.393939,1,33,32,0.544681
Variant_H32_AnchorLed_AccentedEnding,Complement,0.190476,0.809524,1,21,32,0.608748
Variant_H32_AnchorLed_AccentedEnding,Simplify,0.833333,0.166667,1,6,32,0.801589
Variant_H32_AnchorLed_AccentedEnding,Intensify,0.538462,0.461539,1,39,32,0.517297
Variant_H32_AnchorLed_AccentedEnding,Contrast,0.1875,0.8125,1,16,32,0.638242
Variant_H32_AnchorLed_AccentedEnding,Fill,0.413793,0.586207,1,29,32,0.496209
Variant_H32_AnchorLed_Flat,Mirror,0.666667,0.333333,1,33,32,0.587702
Variant_H32_AnchorLed_Flat,Complement,0.190476,0.809524,1,21,32,0.63154
Variant_H32_AnchorLed_Flat,Simplify,1,0,1,6,32,0.823372
Variant_H32_AnchorLed_Flat,Intensify,0.538462,0.461539,1,39,32,0.523736
Variant_H32_AnchorLed_Flat,Contrast,0.2,0.8,1,15,32,0.663219
Variant_H32_AnchorLed_Flat,Fill,0.413793,0.586207,1,29,32,0.511055
Variant_H32_AnchorLed_Increasing,Mirror,0.666667,0.333333,1,33,32,0.588429
Variant_H32_AnchorLed_Increasing,Complement,0.190476,0.809524,1,21,32,0.62352
Variant_H32_AnchorLed_Increasing,Simplify,1,0,1,6,32,0.819123
Variant_H32_AnchorLed_Increasing,Intensify,0.552632,0.447368,1,38,32,0.538837
Variant_H32_AnchorLed_Increasing,Contrast,0.214286,0.785714,1,14,32,0.663653
Variant_H32_AnchorLed_Increasing,Fill,0.428571,0.571429,1,28,32,0.517353
Variant_H32_BackLoaded_AccentedEnding,Mirror,0.545455,0.454546,1,33,32,0.588209
Variant_H32_BackLoaded_AccentedEnding,Complement,0.148148,0.851852,1,27,32,0.447186
Variant_H32_BackLoaded_AccentedEnding,Simplify,0.375,0.625,1,16,32,0.616543
Variant_H32_BackLoaded_AccentedEnding,Intensify,0.23913,0.76087,1,46,32,0.530629
Variant_H32_BackLoaded_AccentedEnding,Contrast,0.090909,0.909091,1,33,32,0.478646
Variant_H32_BackLoaded_AccentedEnding,Fill,0.058824,0.941177,1,51,32,0.575768
Variant_H32_BackLoaded_Flat,Mirror,0.515152,0.484849,1,33,32,0.578841
Variant_H32_BackLoaded_Flat,Complement,0.148148,0.851852,1,27,32,0.42226
Variant_H32_BackLoaded_Flat,Simplify,0.25,0.75,1,16,32,0.578563
Variant_H32_BackLoaded_Flat,Intensify,0.217391,0.782609,1,46,32,0.523876
Variant_H32_BackLoaded_Flat,Contrast,0.090909,0.909091,1,33,32,0.462878
Variant_H32_BackLoaded_Flat,Fill,0.019608,0.980392,1,51,32,0.596774
Variant_H32_BackLoaded_Increasing,Mirror,0.575758,0.424242,1,33,32,0.60611
Variant_H32_BackLoaded_Increasing,Complement,0.148148,0.851852,1,27,32,0.468241
Variant_H32_BackLoaded_Increasing,Simplify,0.4375,0.5625,1,16,32,0.633786
Variant_H32_BackLoaded_Increasing,Intensify,0.23913,0.76087,1,46,32,0.54147
Variant_H32_BackLoaded_Increasing,Contrast,0.090909,0.909091,1,33,32,0.500886
Variant_H32_BackLoaded_Increasing,Fill,0.078431,0.921569,1,51,32,0.563551
Variant_H32_Clustered_AccentedEnding,Mirror,0.636364,0.363636,1,33,32,0.581183
Variant_H32_Clustered_AccentedEnding,Complement,0.16,0.84,0,25,32,0.615785
Variant_H32_Clustered_AccentedEnding,Simplify,0.75,0.25,0,8,32,0.791307
Variant_H32_Clustered_AccentedEnding,Intensify,0.439024,0.560976,0,41,32,0.523471
Variant_H32_Clustered_AccentedEnding,Contrast,0.12,0.88,0,25,32,0.611738
Variant_H32_Clustered_AccentedEnding,Fill,0.307692,0.692308,0,39,32,0.506527
Variant_H32_Clustered_Flat,Mirror,0.69697,0.30303,0,33,32,0.617629
Variant_H32_Clustered_Flat,Complement,0.148148,0.851852,0,27,32,0.634941
Variant_H32_Clustered_Flat,Simplify,0.75,0.25,0,8,32,0.797558
Variant_H32_Clustered_Flat,Intensify,0.5,0.5,0,42,32,0.563023
Variant_H32_Clustered_Flat,Contrast,0.115385,0.884615,0,26,32,0.623239
Variant_H32_Clustered_Flat,Fill,0.3,0.7,0,40,32,0.530563
Variant_H32_Clustered_Increasing,Mirror,0.666667,0.333333,0,33,32,0.616765
Variant_H32_Clustered_Increasing,Complement,0.153846,0.846154,0,26,32,0.611974
Variant_H32_Clustered_Increasing,Simplify,0.777778,0.222222,0,9,32,0.779367
Variant_H32_Clustered_Increasing,Intensify,0.452381,0.547619,0,42,32,0.529749
Variant_H32_Clustered_Increasing,Contrast,0.12,0.88,0,25,32,0.605229
Variant_H32_Clustered_Increasing,Fill,0.31579,0.684211,0,38,32,0.487119
Variant_H32_Even_AccentedEnding,Mirror,0.333333,0.666667,1,33,32,0.440559
Variant_H32_Even_AccentedEnding,Complement,0.148148,0.851852,0.5,27,32,0.394089
Variant_H32_Even_AccentedEnding,Simplify,0.294118,0.705882,1,17,32,0.573558
Variant_H32_Even_AccentedEnding,Intensify,0.155556,0.844445,0.5,45,32,0.462886
Variant_H32_Even_AccentedEnding,Contrast,0.090909,0.909091,0.5,33,32,0.417959
Variant_H32_Even_AccentedEnding,Fill,0.040816,0.959184,0.5,49,32,0.537516
Variant_H32_Even_Flat,Mirror,0.393939,0.606061,1,33,32,0.480319
Variant_H32_Even_Flat,Complement,0.148148,0.851852,1,27,32,0.422536
Variant_H32_Even_Flat,Simplify,0.3125,0.6875,1,16,32,0.593492
Variant_H32_Even_Flat,Intensify,0.195652,0.804348,1,46,32,0.471651
Variant_H32_Even_Flat,Contrast,0.090909,0.909091,1,33,32,0.439167
Variant_H32_Even_Flat,Fill,0.058824,0.941177,1,51,32,0.542946
Variant_H32_Even_Increasing,Mirror,0.363636,0.636364,1,33,32,0.479206
Variant_H32_Even_Increasing,Complement,0.148148,0.851852,1,27,32,0.404689
Variant_H32_Even_Increasing,Simplify,0.25,0.75,1,16,32,0.573881
Variant_H32_Even_Increasing,Intensify,0.173913,0.826087,1,46,32,0.470659
Variant_H32_Even_Increasing,Contrast,0.090909,0.909091,1,33,32,0.417427
Variant_H32_Even_Increasing,Fill,0.039216,0.960784,1,51,32,0.548427
Variant_H32_FrontLoaded_AccentedEnding,Mirror,0.515152,0.484849,1,33,32,0.55598
Variant_H32_FrontLoaded_AccentedEnding,Complement,0.148148,0.851852,0.666667,27,32,0.415916
Variant_H32_FrontLoaded_AccentedEnding,Simplify,0.3125,0.6875,1,16,32,0.589874
Variant_H32_FrontLoaded_AccentedEnding,Intensify,0.244444,0.755556,1,45,32,0.460501
Variant_H32_FrontLoaded_AccentedEnding,Contrast,0.090909,0.909091,0.666667,33,32,0.446272
Variant_H32_FrontLoaded_AccentedEnding,Fill,0.061224,0.938776,0.666667,49,32,0.535074
Variant_H32_FrontLoaded_Flat,Mirror,0.515152,0.484849,1,33,32,0.585974
Variant_H32_FrontLoaded_Flat,Complement,0.111111,0.888889,1,27,32,0.415146
Variant_H32_FrontLoaded_Flat,Simplify,0.25,0.75,1,16,32,0.583185
Variant_H32_FrontLoaded_Flat,Intensify,0.195652,0.804348,1,46,32,0.475735
Variant_H32_FrontLoaded_Flat,Contrast,0.090909,0.909091,1,33,32,0.42326
Variant_H32_FrontLoaded_Flat,Fill,0.040816,0.959184,1,49,32,0.535693
Variant_H32_FrontLoaded_Increasing,Mirror,0.575758,0.424242,1,33,32,0.597339
Variant_H32_FrontLoaded_Increasing,Complement,0.148148,0.851852,0.5,27,32,0.434589
Variant_H32_FrontLoaded_Increasing,Simplify,0.375,0.625,0.75,16,32,0.608243
Variant_H32_FrontLoaded_Increasing,Intensify,0.244444,0.755556,1,45,32,0.487985
Variant_H32_FrontLoaded_Increasing,Contrast,0.090909,0.909091,0.5,33,32,0.459081
Variant_H32_FrontLoaded_Increasing,Fill,0.081633,0.918367,0.5,49,32,0.542447
Variant_H36_AnchorLed_AccentedEnding,Mirror,0.638889,0.361111,1,36,36,0.55168
Variant_H36_AnchorLed_AccentedEnding,Complement,0.181818,0.818182,0.666667,22,36,0.626938
Variant_H36_AnchorLed_AccentedEnding,Simplify,0.777778,0.222222,1,9,36,0.755387
Variant_H36_AnchorLed_AccentedEnding,Intensify,0.6,0.4,1,40,36,0.533647
Variant_H36_AnchorLed_AccentedEnding,Contrast,0.1875,0.8125,0.666667,16,36,0.663821
Variant_H36_AnchorLed_AccentedEnding,Fill,0.433333,0.566667,0.666667,30,36,0.512964
Variant_H36_AnchorLed_Flat,Mirror,0.638889,0.361111,1,36,36,0.551606
Variant_H36_AnchorLed_Flat,Complement,0.173913,0.826087,1,23,36,0.615796
Variant_H36_AnchorLed_Flat,Simplify,0.666667,0.333333,1,9,36,0.736705
Variant_H36_AnchorLed_Flat,Intensify,0.560976,0.439024,1,41,36,0.521653
Variant_H36_AnchorLed_Flat,Contrast,0.166667,0.833333,1,18,36,0.637679
Variant_H36_AnchorLed_Flat,Fill,0.40625,0.59375,1,32,36,0.493679
Variant_H36_AnchorLed_Increasing,Mirror,0.666667,0.333333,1,36,36,0.59627
Variant_H36_AnchorLed_Increasing,Complement,0.16,0.84,1,25,36,0.594454
Variant_H36_AnchorLed_Increasing,Simplify,0.6,0.4,1,10,36,0.716787
Variant_H36_AnchorLed_Increasing,Intensify,0.52381,0.476191,1,42,36,0.537777
Variant_H36_AnchorLed_Increasing,Contrast,0.157895,0.842105,1,19,36,0.616648
Variant_H36_AnchorLed_Increasing,Fill,0.371429,0.628572,1,35,36,0.497931
Variant_H36_BackLoaded_AccentedEnding,Mirror,0.638889,0.361111,1,36,36,0.635596
Variant_H36_BackLoaded_AccentedEnding,Complement,0.137931,0.862069,1,29,36,0.509922
Variant_H36_BackLoaded_AccentedEnding,Simplify,0.4375,0.5625,1,16,36,0.658191
Variant_H36_BackLoaded_AccentedEnding,Intensify,0.326087,0.673913,1,46,36,0.567693
Variant_H36_BackLoaded_AccentedEnding,Contrast,0.083333,0.916667,1,36,36,0.52015
Variant_H36_BackLoaded_AccentedEnding,Fill,0.056604,0.943396,1,53,36,0.609384
Variant_H36_BackLoaded_Flat,Mirror,0.583333,0.416667,1,36,36,0.621717
Variant_H36_BackLoaded_Flat,Complement,0.129032,0.870968,1,31,36,0.464242
Variant_H36_BackLoaded_Flat,Simplify,0.375,0.625,1,16,36,0.643602
Variant_H36_BackLoaded_Flat,Intensify,0.23913,0.76087,1,46,36,0.525874
Variant_H36_BackLoaded_Flat,Contrast,0.083333,0.916667,1,36,36,0.474482
Variant_H36_BackLoaded_Flat,Fill,0.056604,0.943396,1,53,36,0.555907
Variant_H36_BackLoaded_Increasing,Mirror,0.583333,0.416667,1,36,36,0.621717
Variant_H36_BackLoaded_Increasing,Complement,0.129032,0.870968,1,31,36,0.464242
Variant_H36_BackLoaded_Increasing,Simplify,0.375,0.625,1,16,36,0.643602
Variant_H36_BackLoaded_Increasing,Intensify,0.23913,0.76087,1,46,36,0.521258
Variant_H36_BackLoaded_Increasing,Contrast,0.083333,0.916667,1,36,36,0.474482
Variant_H36_BackLoaded_Increasing,Fill,0.056604,0.943396,1,53,36,0.551292
Variant_H36_Clustered_AccentedEnding,Mirror,0.638889,0.361111,0,36,36,0.600622
Variant_H36_Clustered_AccentedEnding,Complement,0.142857,0.857143,0,28,36,0.593103
Variant_H36_Clustered_AccentedEnding,Simplify,0.6,0.4,0,10,36,0.751371
Variant_H36_Clustered_AccentedEnding,Intensify,0.5,0.5,0,44,36,0.549072
Variant_H36_Clustered_AccentedEnding,Contrast,0.111111,0.888889,0,27,36,0.605069
Variant_H36_Clustered_AccentedEnding,Fill,0.309524,0.690476,0,42,36,0.513079
Variant_H36_Clustered_Flat,Mirror,0.666667,0.333333,0,36,36,0.608594
Variant_H36_Clustered_Flat,Complement,0.148148,0.851852,0,27,36,0.61811
Variant_H36_Clustered_Flat,Simplify,0.777778,0.222222,0,9,36,0.790904
Variant_H36_Clustered_Flat,Intensify,0.488372,0.511628,0,43,36,0.531895
Variant_H36_Clustered_Flat,Contrast,0.115385,0.884615,0,26,36,0.629351
Variant_H36_Clustered_Flat,Fill,0.317073,0.682927,0,41,36,0.508051
Variant_H36_Clustered_Increasing,Mirror,0.611111,0.388889,0,36,36,0.604097
Variant_H36_Clustered_Increasing,Complement,0.142857,0.857143,0,28,36,0.576514
Variant_H36_Clustered_Increasing,Simplify,0.6,0.4,0,10,36,0.7486
Variant_H36_Clustered_Increasing,Intensify,0.5,0.5,0,44,36,0.562985
Variant_H36_Clustered_Increasing,Contrast,0.115385,0.884615,0,26,36,0.594664
Variant_H36_Clustered_Increasing,Fill,0.317073,0.682927,0,41,36,0.501675
Variant_H36_Even_AccentedEnding,Mirror,0.638889,0.361111,1,36,36,0.617844
Variant_H36_Even_AccentedEnding,Complement,0.148148,0.851852,0.5,27,36,0.550652
Variant_H36_Even_AccentedEnding,Simplify,0.529412,0.470588,1,17,36,0.66871
Variant_H36_Even_AccentedEnding,Intensify,0.347826,0.652174,0.75,46,36,0.564251
Variant_H36_Even_AccentedEnding,Contrast,0.083333,0.916667,0.5,36,36,0.561004
Variant_H36_Even_AccentedEnding,Fill,0.075472,0.924528,0.5,53,36,0.585875
Variant_H36_Even_Flat,Mirror,0.611111,0.388889,1,36,36,0.614873
Variant_H36_Even_Flat,Complement,0.142857,0.857143,1,28,36,0.526081
Variant_H36_Even_Flat,Simplify,0.5,0.5,1,16,36,0.673681
Variant_H36_Even_Flat,Intensify,0.3125,0.6875,1,48,36,0.53558
Variant_H36_Even_Flat,Contrast,0.083333,0.916667,1,36,36,0.537945
Variant_H36_Even_Flat,Fill,0.075472,0.924528,1,53,36,0.567125
Variant_H36_Even_Increasing,Mirror,0.611111,0.388889,1,36,36,0.612734
Variant_H36_Even_Increasing,Complement,0.137931,0.862069,0.5,29,36,0.521587
Variant_H36_Even_Increasing,Simplify,0.529412,0.470588,1,17,36,0.673122
Variant_H36_Even_Increasing,Intensify,0.304348,0.695652,0.75,46,36,0.537517
Variant_H36_Even_Increasing,Contrast,0.083333,0.916667,0.5,36,36,0.535974
Variant_H36_Even_Increasing,Fill,0.075472,0.924528,0.5,53,36,0.565471
Variant_H36_FrontLoaded_AccentedEnding,Mirror,0.666667,0.333333,1,36,36,0.652231
Variant_H36_FrontLoaded_AccentedEnding,Complement,0.133333,0.866667,0.666667,30,36,0.531982
Variant_H36_FrontLoaded_AccentedEnding,Simplify,0.529412,0.470588,1,17,36,0.669311
Variant_H36_FrontLoaded_AccentedEnding,Intensify,0.304348,0.695652,1,46,36,0.532393
